StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q5,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q7_11,Q7_12,Q7_13,Q7_14,Q7_15,Q7_16,Q7_17,Q7_18,Q7_19,Q7_20,Q7_21,Q7_22,Q7_23,Q7_24,Q7_25,Q7_26,Q7_27,Q7_28,Q7_29,Q7_30,Q7_31,Q7_32,Q7_33,Q7_34,Q7_35,Q7_36,Q7_37,Q7_38,Q7_39,Q7_40,Q7_41,Q7_42,Q7_43,Q7_44,Q8_First Click,Q8_Last Click,Q8_Page Submit,Q8_Click Count,Q9_1,Q9_2,Q9_3,Q10_First Click,Q10_Last Click,Q10_Page Submit,Q10_Click Count,Q11_1,Q11_2,Q11_3,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q13,Q14_1,Q14_2,Q14_3,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,Q16_1,Q16_2,Q16_3,Q17_First Click,Q17_Last Click,Q17_Page Submit,Q17_Click Count,Q18_1,Q18_2,Q18_3,Q19_First Click,Q19_Last Click,Q19_Page Submit,Q19_Click Count,Q20_1,Q20_2,Q20_3,Q21_First Click,Q21_Last Click,Q21_Page Submit,Q21_Click Count,Q22_1,Q22_2,Q22_3,Q23_First Click,Q23_Last Click,Q23_Page Submit,Q23_Click Count,survey_code
2019-04-08 00:41:03,2019-04-08 00:49:29,0,97.85.91.126,100,506,1,2019-04-08 00:49:29,R_114lYnqBeQt9RN1,,,,,44.7631072998046875,-85.62059783935546875,anonymous,EN,1,1,51,6,5,4,5,2,2,5,4,1,2,4,4,1,5,4,2,4,4,2,5,2,4,4,2,4,2,2,2,5,2,2,4,4,4,2,2,4,1,5,2,3,4,4,4,2,4.5,155.777,157.741,126,2,3,1,11.876,69.385,70.1,13,3,2,1,9.385,61.364,62.062,16,3,3,1,2,18.674,42.532,43.356,11,3,1,2,14.033,49.371,50.074,11,1,3,2,7.701,23.402,24.034,7,2,3,1,12.601,21.639,22.384,7,1,3,2,3.114,20.736,21.551,9,80033253
2019-04-08 00:40:06,2019-04-08 00:49:47,0,45.23.132.103,100,580,1,2019-04-08 00:49:47,R_DwrRdYjFdcO888N,,,,,29.9196014404296875,-95.4385986328125,anonymous,EN,1,2,23,5,4,3,5,2,5,3,5,4,5,5,4,1,5,4,5,5,4,4,3,4,3,4,2,3,4,2,2,2,3,5,3,5,3,4,4,4,1,4,4,4,2,4,3,4,4.511,149.939,151.275,51,1,3,2,60.219,134.784,135.898,7,2,1,3,37.702,51.88,53.893,5,3,3,2,1,14.614,16.854,18.348,3,1,2,3,15.643,18.33,19.542,3,1,2,3,11.671,14.113,15.493,3,2,3,1,13.003,22.584,23.981,3,2,3,1,9.443,17.54,19.922,3,35229920
2019-04-08 00:42:05,2019-04-08 00:49:53,0,45.57.196.189,100,468,1,2019-04-08 00:49:53,R_22XGdfIjc3bIljr,,,,,39.99139404296875,-83.0034027099609375,anonymous,EN,1,2,28,5,4,4,3,4,3,3,5,2,3,5,4,4,4,3,4,3,4,3,4,2,4,5,3,3,5,3,4,2,4,4,3,2,4,3,5,4,3,3,4,3,5,4,4,3,1.617,59.315,69.132,44,2,3,1,11.266,13.466,15.107,3,,2,1,5.7,19.379,20.883,4,3,1,2,3,8.778,10.658,12.005,3,2,1,3,7.965,8.845,10.059,3,3,1,2,8.617,10.442,11.844,3,3,1,2,6.033,10.737,12.274,7,2,1,3,4.191,9.062,10.375,5,97401881
2019-04-08 00:45:45,2019-04-08 00:49:54,0,161.129.68.85,100,249,1,2019-04-08 00:49:54,R_3DkByAPe1SwYAzO,,,,,32.8137054443359375,-96.87039947509765625,anonymous,EN,1,1,40,6,5,4,4,3,3,4,4,5,4,3,3,4,5,5,4,3,4,3,3,4,5,5,4,3,3,4,4,5,4,3,3,4,5,5,3,4,3,5,4,3,4,5,5,4,5.398,32.666,43.601,49,2,3,1,6.553,12.976,16.017,10,3,1,2,4.887,6.625,7.534,4,3,2,1,3,1.316,2.138,3.419,3,1,3,2,3.953,4.625,5.838,3,3,2,1,1.79,3.597,4.856,4,1,3,2,1.316,1.989,2.604,3,1,3,2,1.057,4.097,4.996,5,11980709
2019-04-08 00:42:12,2019-04-08 00:49:55,0,24.23.0.120,100,463,1,2019-04-08 00:49:56,R_24Gn2lfDrfwuyqR,,,,,38.4799041748046875,-121.445098876953125,anonymous,EN,1,2,26,5,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,4,5,10.484,89.295,90.415,45,3,1,2,36.78,40.98,49.885,3,,1,3,6.546,16.082,17.254,5,3,,3,1,14.467,17.474,33.142,3,2,3,1,3.452,5.423,7.346,3,2,3,1,2.19,17.335,20.339,3,1,,3,7.022,11.518,12.8,5,1,2,3,4.955,7.463,10.104,3,22854068
2019-04-08 00:47:04,2019-04-08 00:50:04,0,209.135.132.136,100,180,1,2019-04-08 00:50:04,R_1ezYgEd0qqf49Qw,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,1,1,34,5,5,1,2,4,5,1,2,5,5,1,5,1,5,2,4,3,4,1,4,2,3,1,5,1,5,5,3,3,1,5,1,5,2,4,5,4,2,3,1,4,1,2,4,5,0,0,36.977,0,3,1,2,0,0,10.169,0,3,1,2,0,0,9.368,0,3,1,2,3,0,0,6.115,0,1,2,3,5.296,10.727,12.148,6,3,2,1,5.562,6.282,8.029,2,2,3,1,4.067,4.067,5.039,1,2,1,3,6.055,6.055,6.907,1,27674134
2019-04-08 00:41:24,2019-04-08 00:50:15,0,174.193.141.152,100,531,1,2019-04-08 00:50:16,R_2uqAAORtxMIHdr6,,,,,35.291595458984375,-80.820098876953125,anonymous,EN,1,1,51,5,2,1,5,3,4,4,5,2,4,4,2,1,5,4,4,3,4,2,3,4,4,5,1,4,4,1,1,5,2,4,4,5,5,3,4,2,1,4,4,4,1,4,2,4,13.913,190.205,191.525,59,3,2,1,37.166,53.074,54.555,4,1,3,2,46.221,52.046,53.178,4,3,3,2,1,34.328,42.542,43.829,4,2,3,1,44.957,56.125,57.196,4,3,2,1,12.055,17.519,18.794,4,3,1,2,17.437,30.346,31.357,4,3,1,2,16.323,24.092,26.176,4,91812669
2019-04-08 00:46:53,2019-04-08 00:50:18,0,196.19.157.232,100,204,1,2019-04-08 00:50:18,R_3j7mJGQ9CHkdic2,,,,,39.099700927734375,-94.5785980224609375,anonymous,EN,1,2,28,5,4,3,4,2,4,5,3,4,3,4,5,3,4,4,3,4,5,3,4,3,3,5,4,3,3,4,3,4,4,3,4,3,4,3,4,3,3,4,3,4,2,3,4,3,1.143,31.406,33.035,46,1,2,3,7.572,16.732,17.956,6,3,1,2,5.011,17.826,23.156,4,3,3,1,2,6.778,11.714,12.417,6,3,2,1,6.035,8.451,9.234,4,2,3,1,8.937,10.025,11.071,3,3,2,1,8.073,9.312,22.053,3,1,3,2,2.706,3.906,5.152,3,90865905
2019-04-08 00:46:35,2019-04-08 00:50:27,0,209.182.216.218,100,232,1,2019-04-08 00:50:27,R_28V49d99V6jPgoj,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,1,1,23,5,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,4,3,4,3,4,3,4,3,4,3,1.084,29.983,31.254,48,2,3,1,7.092,47.359,48.02,5,1,2,3,3.961,14.345,14.881,5,3,3,1,2,2.861,11.656,13.136,4,1,3,2,1.835,16.251,17.668,6,3,1,2,2.623,12.096,12.661,7,3,2,1,3.671,6.962,16.789,6,3,1,2,2.773,34.018,36.487,10,83769078
2019-04-08 00:41:30,2019-04-08 00:50:30,0,68.185.144.145,100,540,1,2019-04-08 00:50:31,R_2VjSUReMoutlpBq,,,,,32.3834075927734375,-86.24340057373046875,anonymous,EN,1,1,50,5,5,2,5,2,5,5,5,2,4,2,5,1,5,5,5,5,5,2,4,5,5,5,2,2,4,5,3,5,2,5,2,4,5,2,5,4,3,5,2,5,5,5,1,3,5.087,117.408,118.458,52,3,1,2,25.356,64.769,67.002,6,,,3,23.7,56.623,57.953,8,3,1,2,,23.797,33.777,36.971,5,2,1,3,25.027,61.656,64.844,5,1,2,3,15.569,37.394,39.219,7,2,3,1,41.076,44.003,45.902,4,2,1,3,2.057,3.464,5.36,3,14755211
2019-04-08 00:41:09,2019-04-08 00:50:31,0,72.79.143.137,100,561,1,2019-04-08 00:50:31,R_1JPV8ipSO55GDgJ,,,,,41.066497802734375,-76.24430084228515625,anonymous,EN,1,2,33,3,3,3,3,1,1,3,1,1,5,1,3,3,5,3,1,3,3,1,3,1,3,3,1,5,1,3,3,3,3,3,1,1,3,5,5,4,3,3,1,1,5,3,1,1,3.226,166.5,168.126,45,2,1,3,22.944,25.286,41.696,3,1,2,3,34.11,49.614,54.794,6,3,3,2,1,18.812,39.628,133.582,5,1,3,2,19.346,22.498,23.77,3,3,2,1,8.798,21.076,22.398,4,2,3,1,22.1,25.396,26.832,4,3,2,1,7.662,10.9,12.34,3,34068121
2019-04-08 00:47:54,2019-04-08 00:50:35,0,104.129.19.23,100,161,1,2019-04-08 00:50:36,R_2TQYvPfv9VvwCGB,,,,,33.7552947998046875,-84.38860321044921875,anonymous,EN,1,1,35,6,3,4,5,4,3,5,4,3,4,5,4,3,4,3,5,4,3,4,5,4,3,4,5,4,3,5,4,5,3,5,4,3,4,5,3,4,5,4,3,4,5,4,5,3,9.078,44.532,46.034,48,1,2,3,1.213,4.67,5.368,4,2,1,3,1.528,3.723,5.242,5,3,3,2,1,1.403,8.571,9.362,5,3,2,1,0.809,1.625,2.667,3,2,1,3,1.885,4.255,5.779,4,1,2,3,0.927,1.687,2.491,3,1,3,2,3.034,3.818,5.38,3,24651040
2019-04-08 00:39:48,2019-04-08 00:50:36,0,142.93.179.226,100,647,1,2019-04-08 00:50:36,R_02HlSObHdgPoFPP,,,,,40.836395263671875,-74.14029693603515625,anonymous,EN,1,2,28,5,3,4,3,4,3,3,4,3,4,3,4,2,4,2,3,4,3,3,2,2,4,3,3,2,2,3,2,3,4,3,3,2,3,4,3,2,3,4,3,4,3,2,2,3,8.462,66.047,103.408,45,3,1,2,21.746,36.084,39.531,4,1,3,2,34.733,46.418,48.731,3,5,2,1,3,12.268,18.487,22.895,4,1,3,2,24.972,26.214,27.326,3,2,3,1,24.606,25.83,27.233,3,2,1,3,21.155,24.801,28.025,5,3,1,2,8.452,22.282,24.101,10,59356665
2019-04-08 00:41:00,2019-04-08 00:50:38,0,73.169.159.58,100,577,1,2019-04-08 00:50:38,R_1QEL0j7Lexlg9YB,,,,,47.7344970703125,-117.44699859619140625,anonymous,EN,1,2,29,4,4,2,5,1,4,5,4,2,4,5,4,1,4,2,4,5,4,1,4,5,2,2,1,4,5,5,2,4,1,4,2,5,4,4,5,5,3,5,2,4,2,4,1,5,3.072,91.953,92.228,50,1,2,3,37.906,89.738,92.667,6,1,3,2,49.216,51.695,54.061,3,3,2,3,1,56.278,59.71,78.878,3,2,3,1,17.301,21.226,23.119,5,3,2,1,53.929,61.003,63.871,6,1,3,2,8.04,9.244,11.298,3,3,2,1,45.468,47.506,51.589,3,22957902
2019-04-08 00:43:33,2019-04-08 00:50:42,0,76.188.236.153,100,429,1,2019-04-08 00:50:43,R_1qfwMEKZgEAJ4nI,,,,,41.23260498046875,-80.4530029296875,anonymous,EN,1,2,30,4,1,1,5,1,4,5,5,1,5,4,3,1,5,1,4,2,5,1,2,4,4,5,1,5,4,1,1,5,1,4,4,5,4,4,5,2,1,5,2,4,2,4,2,2,24.229,170.936,171.63,54,3,1,2,1.273,23.101,28.473,5,1,3,2,1.404,77.843,79.449,5,3,3,2,1,1.191,33.295,34.345,7,3,2,1,1.765,17.545,19.761,7,1,3,2,1.468,19.826,21.318,5,2,1,3,1.243,15.416,16.359,5,2,1,3,0.971,16.3,16.901,5,37507728
2019-04-08 00:40:08,2019-04-08 00:50:56,0,50.239.137.95,100,647,1,2019-04-08 00:50:56,R_26vY0MDmr1iZGoh,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,1,2,29,5,4,3,3,4,4,5,3,2,4,5,2,3,2,3,4,3,3,5,4,2,3,4,3,4,3,2,2,4,5,4,4,3,2,3,4,5,5,3,4,4,2,3,4,4,23.433,89.273,192.932,57,3,1,2,58.436,69.092,69.356,4,1,3,2,27.848,30.825,32.168,3,3,1,2,3,25.631,48.567,49.734,3,2,1,3,26.681,35.761,48.993,5,1,3,2,20.854,21.822,23.421,3,1,3,2,20.865,22.281,23.322,3,2,1,3,12.351,13.312,14.134,3,11581830
2019-04-08 00:44:31,2019-04-08 00:51:06,0,74.95.7.254,100,395,1,2019-04-08 00:51:07,R_umH1OhF7FgDhcPL,,,,,37.4445953369140625,-122.183502197265625,anonymous,EN,1,2,31,3,5,1,4,1,5,1,5,1,5,5,5,1,4,1,1,5,5,1,1,4,1,5,1,5,4,5,1,4,1,1,1,1,1,5,2,5,1,5,1,1,1,5,1,2,2.328,79.952,81.481,60,2,1,3,5.336,10.608,11.496,4,1,2,3,13.702,15.758,16.951,3,4,2,3,1,188.332,190.157,190.94,3,3,1,2,10.2,17.105,17.624,6,1,2,3,10.272,17.191,20.599,3,1,3,2,12.557,17.085,17.661,4,2,3,1,15.622,18.358,18.598,4,21342424
2019-04-08 00:47:08,2019-04-08 00:51:18,0,74.91.49.10,100,249,1,2019-04-08 00:51:18,R_cIwT9NnBta69Qkx,,,,,40.7104949951171875,-74.01290130615234375,anonymous,EN,1,1,28,5,5,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,4,3,4,3,4,4,4,3,4,5,4,4,3,3,4,3,4,3,4,3,4,3,4,3,3,2,3,3,2.718,50.952,52.439,49,3,1,2,34.425,42.235,43.396,3,1,,3,17.804,29.884,30.94,4,3,,3,2,7.396,12.227,13.17,4,3,2,1,14.058,15.738,17.138,4,3,2,1,4.205,11.245,12.426,8,1,3,2,10.426,12.364,13.534,3,1,3,2,17.222,18.775,19.867,3,20307118
2019-04-08 00:43:32,2019-04-08 00:51:21,0,71.162.7.208,100,468,1,2019-04-08 00:51:22,R_3egjA1cJ9fB5Jv9,,,,,40.472503662109375,-79.91089630126953125,anonymous,EN,1,1,31,5,4,3,5,3,4,4,3,4,3,5,4,4,3,5,4,3,4,4,3,5,4,4,3,2,4,3,4,4,3,5,4,4,3,5,4,4,3,5,4,3,4,4,2,3,7.416,43.626,56.144,47,1,3,2,17.451,20.65,22.182,3,3,1,2,46.954,49.444,51.135,4,3,1,2,3,1.426,2.707,4.332,3,3,2,1,1.206,4.458,5.839,4,2,1,3,11.901,13.459,14.211,4,3,2,1,1.497,2.648,3.592,3,1,3,2,32.14,34.611,35.611,4,28365921
2019-04-08 00:46:18,2019-04-08 00:51:25,0,64.145.79.167,100,306,1,2019-04-08 00:51:25,R_r1kXQ3NxY1B6uml,,,,,40.711395263671875,-74.0005035400390625,anonymous,EN,1,2,25,5,2,4,5,2,1,5,2,1,1,3,1,5,2,4,5,1,4,3,4,4,2,3,4,2,4,4,4,2,2,3,1,1,2,1,3,3,5,1,3,3,2,4,5,3,0,0,6.674,0,1,2,3,8.294,11.438,12.938,3,1,3,2,13.498,19.228,21.251,4,5,2,1,3,8.993,10.818,16.447,3,2,3,1,28.554,31.356,33.075,5,2,1,3,14.787,27.619,29.149,3,1,2,3,89.829,95.043,96.185,3,2,1,3,16.737,17.841,19.09,3,38417229
2019-04-08 00:49:22,2019-04-08 00:51:48,0,67.166.72.86,100,145,1,2019-04-08 00:51:48,R_1hZ0qF4FbRby1Yw,,,,,40.6566009521484375,-111.8907012939453125,anonymous,EN,1,2,38,5,5,4,4,5,4,5,4,4,5,4,5,4,5,5,4,4,5,4,5,4,5,4,4,5,4,5,5,4,4,5,5,4,5,5,4,5,4,4,5,4,5,4,5,4,1.734,32.181,33.117,44,1,2,3,1.431,2.085,3.665,3,3,2,1,1.41,4.171,5.405,4,4,2,3,,1.66,4.314,5.671,4,2,3,1,0.194,5.137,6.19,5,2,1,3,1.346,2.801,3.558,4,1,2,3,1.433,2.134,3.179,3,3,2,1,2.037,3.656,5.079,4,38219264
2019-04-08 00:49:51,2019-04-08 00:51:50,0,172.11.220.144,100,118,1,2019-04-08 00:51:50,R_2bPMbGFaAiyAFVu,,,,,39.606201171875,-84.16950225830078125,anonymous,EN,1,2,37,5,2,3,3,2,3,3,3,3,4,3,3,2,4,3,3,3,4,3,3,3,4,4,3,3,3,1,3,4,3,3,4,3,4,3,3,1,3,3,3,3,3,2,3,3,1.145,35.903,36.64,106,1,2,3,5.916,6.5,7.261,3,2,1,3,6.114,8.319,16.567,5,3,1,3,2,7.175,9.121,10.195,5,1,3,2,5.042,8.399,8.676,6,1,3,2,3.054,4.195,6.187,4,3,2,1,1.951,3.38,6.005,3,3,1,2,4.075,5.718,6.633,5,68581404
2019-04-08 00:40:06,2019-04-08 00:51:50,0,47.185.76.163,100,704,1,2019-04-08 00:51:51,R_1ezzRHmZyfrWY1h,,,,,32.932098388671875,-97.2834014892578125,anonymous,EN,1,2,76,8,4,1,4,1,5,3,5,2,5,5,3,1,4,2,4,3,5,3,2,4,2,4,2,5,4,2,1,4,2,4,2,5,4,4,3,4,1,3,2,5,2,4,1,4,6.401,246.186,247.829,53,3,2,1,73.969,80.655,82.274,3,1,2,3,36.879,50.26,52.969,5,3,2,1,3,64.945,76.993,79.085,3,1,3,2,59.867,65.558,68.87,3,2,3,1,18.559,25.531,27.946,3,2,1,3,44.524,53.257,54.731,3,2,1,3,27.061,32.574,35.385,3,18119242
2019-04-08 00:49:22,2019-04-08 00:51:51,0,196.17.66.230,100,148,1,2019-04-08 00:51:52,R_3nUxJLCa4Vbde20,,,,,34.0543975830078125,-118.2440032958984375,anonymous,EN,1,2,30,5,5,4,4,5,2,3,2,3,5,2,3,5,5,3,2,4,2,3,5,4,3,1,3,5,2,4,3,4,5,3,4,3,5,2,4,5,3,5,3,4,5,3,2,4,1.427,43.661,44.95,59,3,2,1,2.8,16.299,18.615,11,2,1,3,1.205,3.692,5.271,4,3,2,3,1,1.271,2.501,5.279,3,3,1,2,2.814,7.886,10.375,9,1,3,2,3.781,9.101,13.104,6,1,3,2,2.15,3.182,4.553,3,1,3,2,1.065,2.273,3.147,3,95314668
2019-04-08 00:43:33,2019-04-08 00:51:56,0,65.186.49.169,100,503,1,2019-04-08 00:51:57,R_31aUNmuhjclsSJf,,,,,39.747406005859375,-84.160003662109375,anonymous,EN,1,2,44,6,5,4,5,4,5,4,1,3,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,1,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,2,5,7.09,92.357,94.575,52,2,3,1,37.529,43.184,44.727,3,1,2,3,9.276,17.566,18.955,3,3,2,1,3,116.706,118.15,120.567,3,2,1,3,26.704,36.881,39.807,3,1,,2,3.052,5.798,8.003,4,2,1,3,8.173,16.122,19.016,3,1,2,3,6.967,8.43,11.44,3,87164685
2019-04-08 00:41:19,2019-04-08 00:52:12,0,172.101.172.66,100,652,1,2019-04-08 00:52:12,R_1ifGmEjghEOnyni,,,,,43.2346038818359375,-77.6576995849609375,anonymous,EN,1,1,36,6,4,5,4,5,4,5,4,5,5,5,4,5,5,5,4,5,4,5,4,5,5,4,5,4,5,4,5,4,5,4,5,5,5,4,5,5,5,4,5,4,5,4,5,4,13.127,249.278,254.187,55,3,2,1,2.688,45.343,46.066,13,1,2,3,2.498,4.968,12.861,4,3,3,2,1,2.766,4.637,10.591,3,2,1,3,2.204,4.045,6.31,3,1,3,2,5.249,7.063,11.915,3,2,3,1,4.69,5.939,10.978,3,2,1,3,3.498,4.664,11.248,3,84882220
2019-04-08 00:50:27,2019-04-08 00:52:37,0,107.175.31.138,100,129,1,2019-04-08 00:52:37,R_PFfyAaiN3ELGcOR,,,,,42.8863983154296875,-78.8780975341796875,anonymous,EN,1,1,39,6,4,5,4,4,5,4,4,5,4,4,5,4,5,5,4,4,5,5,4,4,4,5,4,4,5,5,3,4,3,3,4,5,5,5,4,4,5,4,4,3,4,5,4,5,2.085,36.889,37.701,45,3,1,2,7.24,9.458,11.352,4,3,2,1,4.391,8.361,9.392,5,3,3,2,1,5.745,6.876,8.714,3,2,1,3,2.826,4.166,5.951,3,2,1,3,2.108,4.717,7.959,4,2,3,1,2.802,3.783,5.385,3,1,3,2,1.441,2.706,4.496,3,68899263
2019-04-08 00:40:13,2019-04-08 00:52:48,0,209.182.217.202,100,755,1,2019-04-08 00:52:49,R_21muV99e4yYcHOd,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,1,1,23,5,4,3,4,3,4,4,4,3,4,4,5,4,4,3,4,4,3,3,4,4,4,5,3,3,4,4,4,3,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4.812,177.982,180.111,49,1,3,2,34.047,124.273,140.41,11,1,2,3,16.69,105.644,107.68,15,3,1,3,2,30.921,32.949,44.187,3,1,3,2,17.416,20.658,45.214,3,2,1,3,11.323,41.88,45.179,5,3,1,2,4.317,6.399,8.236,3,1,3,2,4.495,31.064,33.023,5,78399972
2019-04-08 00:49:12,2019-04-08 00:52:57,0,196.19.157.162,100,224,1,2019-04-08 00:52:57,R_1JLOt4u8ZwfcfqW,,,,,39.099700927734375,-94.5785980224609375,anonymous,EN,1,2,28,6,4,5,4,4,5,4,5,4,4,5,4,4,5,4,5,5,4,5,4,5,4,5,4,4,5,4,5,4,5,5,4,5,4,4,5,4,4,5,4,5,4,5,4,5,4.997,34.829,61.274,47,1,3,2,1.363,18.883,20.144,5,2,1,3,4.137,10.904,11.631,7,3,3,1,2,7.267,13.55,14.412,4,1,3,2,1.364,8.293,8.934,6,3,2,1,5.762,10.602,11.216,9,2,3,1,0.548,3.71,4.398,6,2,1,3,2.305,8.994,11.499,7,32513680
2019-04-08 00:40:07,2019-04-08 00:52:59,0,73.50.82.9,100,772,1,2019-04-08 00:52:59,R_0DpHXscqH0iBqWR,,,,,41.5092010498046875,-87.59380340576171875,anonymous,EN,1,2,37,6,4,3,4,3,5,3,4,5,3,4,5,4,3,4,3,5,5,4,4,5,4,5,3,4,4,5,3,4,5,3,5,4,5,5,4,5,3,4,5,3,4,3,4,4,13.387,224.701,228.541,46,1,2,3,8.841,217.578,220.156,48,2,1,3,2.693,3.76,4.5,3,3,3,2,1,11.89,15.98,24.18,3,3,2,1,3.668,31.451,34.958,12,2,1,3,2.715,5.786,7.738,3,1,3,2,2.459,8.891,10.043,4,1,3,2,2.041,16.905,19.484,4,12278459
2019-04-08 00:44:43,2019-04-08 00:53:02,0,98.220.100.179,100,499,1,2019-04-08 00:53:02,R_31jwOjjsVM2c4gd,,,,,41.872406005859375,-88.11229705810546875,anonymous,EN,1,1,32,5,5,3,4,1,5,3,3,4,3,4,5,4,5,3,4,3,4,3,3,5,4,5,3,3,4,5,3,5,3,4,3,5,4,5,3,4,5,4,3,4,5,3,4,5,24.183,119.516,121.764,45,2,3,1,7.893,80.027,83.263,8,3,2,1,102.595,104.007,106.134,3,3,3,2,1,5.922,8.415,41.874,3,3,2,1,7.06,29.077,30.833,5,2,3,1,4.421,7.512,9.03,4,1,3,2,2.152,6.764,9.447,5,2,3,1,2.277,6.891,8.6,3,51657592
2019-04-08 00:41:31,2019-04-08 00:53:03,0,74.90.76.47,100,692,1,2019-04-08 00:53:04,R_29h1jLPkmf5gi1n,,,,,40.653594970703125,-73.58660125732421875,anonymous,EN,1,1,40,6,4,5,4,5,4,3,4,5,4,3,4,4,3,4,5,4,3,4,5,4,4,3,4,5,4,3,4,5,4,3,4,5,4,3,4,5,5,4,3,4,5,4,5,3,32.908,145.807,154.231,44,3,2,1,269.961,272.398,274.416,3,2,3,1,3.815,9.634,17.748,5,3,1,3,2,12.163,26.45,31.955,7,2,1,3,17.654,24.418,26.555,5,3,2,1,7.551,13.271,15.518,4,1,3,2,3.201,5.748,8.81,3,1,3,2,9.358,13.363,16.212,4,86388104
2019-04-08 00:47:56,2019-04-08 00:53:09,0,67.51.218.132,100,312,1,2019-04-08 00:53:09,R_1l0EvcPX8ZkGyNO,,,,,47.3798065185546875,-122.28929901123046875,anonymous,EN,1,2,40,4,2,2,5,1,4,3,5,1,5,4,2,1,5,3,4,2,3,1,4,4,4,2,1,5,4,3,2,5,1,4,2,5,5,5,4,2,2,5,1,4,2,4,1,3,2.378,88.45,89.498,56,3,1,2,64.387,70.379,72.101,3,1,3,2,17.04,20.136,21.602,3,3,1,3,2,15.843,25.946,27.151,3,3,2,1,14.075,25.995,27.701,9,2,3,1,12.795,15.856,16.954,3,3,2,1,5.805,13.621,14.933,5,2,1,3,7.944,9.92,10.801,3,78919983
2019-04-08 00:41:11,2019-04-08 00:53:12,0,75.45.61.42,100,721,1,2019-04-08 00:53:12,R_1Oj0NNFTrj2FRrN,,,,,33.6934051513671875,-84.447998046875,anonymous,EN,1,2,29,5,1,4,5,4,5,5,4,2,4,5,3,1,5,3,5,3,2,2,5,5,5,4,2,4,5,1,2,5,1,5,5,5,5,3,2,1,1,5,3,5,1,5,1,5,4.729,222.141,226.12,50,1,3,2,48.604,54.759,62.512,6,3,1,2,140.312,141.321,148.595,3,3,3,1,2,80.557,92.766,95.019,5,2,1,3,24.061,55.185,55.832,10,2,3,1,15.985,36.18,36.74,4,1,3,2,17.476,23.253,24.579,3,1,3,2,11.629,13.892,14.408,3,95931800
2019-04-08 00:43:56,2019-04-08 00:53:16,0,186.65.117.46,100,559,1,2019-04-08 00:53:16,R_2Cs9X7CDTeDPz3J,,,,,40.75030517578125,-74.00140380859375,anonymous,EN,1,2,41,4,4,3,4,3,5,5,4,5,4,5,4,3,5,4,4,5,4,1,2,5,3,5,1,4,2,4,5,4,4,4,5,4,5,4,5,4,4,4,1,5,4,5,4,5,2.618,102.901,103.968,71,1,2,3,28.767,71.526,78.786,7,3,2,1,31.006,35.296,35.983,5,5,3,2,1,22.664,28.704,29.607,4,2,3,1,7.436,11.852,12.714,5,3,2,1,8.686,10.268,11.751,3,3,1,2,31.062,36.18,36.808,6,3,1,2,2.968,11.345,12.273,9,53890548
2019-04-08 00:49:20,2019-04-08 00:53:21,0,59.149.237.75,100,241,1,2019-04-08 00:53:21,R_1rpqQKKMo2srmf0,,,,,22.2908935546875,114.149993896484375,anonymous,EN,1,2,32,5,5,1,5,1,5,5,5,5,5,5,5,1,5,5,5,1,5,1,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,5,1,1,1.764,70.463,72.028,48,3,1,2,10.286,11.931,13.025,3,1,3,2,11.381,13.217,15.838,3,3,1,2,3,12.47,21.776,22.943,6,1,3,2,9.425,42.039,43.097,7,1,2,3,10.446,15.397,16.643,3,1,2,3,12.035,14.066,15.132,3,3,1,2,15.646,19.9,21.077,5,89217359
