,Rationality,Color,Side,Investments,Analyst,Jury,Bartender,Prefer,Gender,Education,Age,Userid,Interactions,Social_influence,Emotions,Extroversion,Agreeableness,Conscientiousness,Neuroticism,Openness,Anthropomorphism,Animacy,Likability,Intelligence,Safety,Agreement
212,0,0,0,1,0,1,1,1,1.0,4,36,R_s56yVlTR6vVmnVT,9.0,12.0,9.0,1.0,4.111111111111111,4.4444444444444455,3.75,3.6,0.3999999999999999,0.666666666666667,-1.6,1.6,-0.6666666666666665,0.14285714285714285
213,0,0,0,0,0,0,1,0,0.0,7,53,R_sgISXfVot6yZlyp,11.0,11.0,6.0,3.625,4.333333333333333,4.666666666666667,1.75,4.0,2.0,1.8333333333333335,0.7999999999999998,1.2000000000000002,0.0,0.0
214,0,0,0,0,0,0,0,0,1.0,3,33,R_sk6iOF4qYkhLa0x,13.0,13.0,7.0,4.5,4.333333333333333,4.777777777777779,1.25,4.6,-0.7999999999999998,-0.833333333333333,-0.40000000000000036,-0.7999999999999998,-0.3333333333333335,0.14285714285714285
215,0,0,1,0,0,0,2,2,1.0,5,26,R_tFYs60AJvQj6nCh,17.0,17.0,7.0,3.25,3.111111111111111,2.888888888888889,2.875,3.4,0.3999999999999999,-0.16666666666666652,-0.20000000000000018,-0.7999999999999998,-0.3333333333333335,0.14285714285714285
216,0,0,0,0,0,0,0,0,0.0,4,28,R_tLitUbTFQnbC9BD,18.0,18.0,9.0,3.25,3.0,2.888888888888889,3.0,3.1,0.8000000000000003,0.16666666666666696,0.20000000000000018,-0.8000000000000003,0.6666666666666665,0.7142857142857143
217,0,0,1,2,2,2,2,2,0.0,4,26,R_vBUAN4ox5lb0s4F,15.0,15.0,10.0,1.5,3.888888888888889,3.4444444444444446,3.125,4.3,1.0,0.5,-1.2000000000000002,0.3999999999999999,-1.0,-0.14285714285714285
218,0,0,1,0,0,0,1,0,0.0,3,50,R_vCSc9egjQy6RPDH,9.0,12.0,7.0,3.5,3.2222222222222223,2.4444444444444446,3.75,4.7,-0.7999999999999998,0.16666666666666652,0.8000000000000003,0.7999999999999998,0.3333333333333335,0.42857142857142855
219,0,0,0,2,2,0,0,0,0.0,4,37,R_vHA0mKZCmymtgTn,8.0,5.0,3.0,3.5,4.666666666666667,5.0,1.25,4.3,-1.6,-0.8333333333333335,1.4,1.0,0.0,0.14285714285714285
220,0,0,1,0,0,0,1,0,1.0,2,22,R_vIfUBtuxCLd1YPL,14.0,14.0,9.0,2.625,3.2222222222222223,3.6666666666666665,2.0,3.8,-2.2,-2.333333333333333,-2.0,-1.0,-1.0,0.7142857142857143
221,0,0,1,2,2,2,0,2,1.0,2,25,R_vodOeU4xNpP36U1,6.0,7.0,3.0,5.0,5.0,5.0,1.0,4.8,-0.8000000000000003,0.0,-0.6000000000000005,0.7999999999999998,1.0,-0.42857142857142855
222,0,1,0,0,2,0,0,0,0.0,5,61,R_w5GxtKxp5K1rmEx,20.0,16.0,9.0,3.25,3.2222222222222223,3.0,2.875,2.9,1.4000000000000001,0.833333333333333,0.0,-0.40000000000000036,-0.6666666666666665,-0.42857142857142855
223,0,1,0,2,2,2,0,2,1.0,4,32,R_z2JD3mArwqTYLEB,14.0,25.0,13.0,2.875,2.888888888888889,5.0,1.0,2.7,-1.4,-1.1666666666666663,-0.9999999999999998,-0.6000000000000001,0.0,0.14285714285714285
224,0,0,0,0,2,0,2,2,0.0,4,35,R_z8yboNmEnOEu84V,12.0,10.0,6.0,2.625,4.0,3.7777777777777777,3.25,4.0,2.0,1.1666666666666667,0.3999999999999999,-0.20000000000000018,0.3333333333333335,0.14285714285714285
225,0,0,0,0,0,0,2,0,0.0,3,37,R_zZ1UTd45LokqHgB,9.0,11.0,5.0,4.625,4.0,3.4444444444444446,2.5,4.1,-0.7999999999999998,-0.33333333333333304,-1.0,0.19999999999999973,-0.3333333333333335,0.7142857142857143
226,0,0,1,2,2,2,2,2,0.0,2,22,R_zdsOA3BsmHUdXtT,18.0,20.0,8.0,2.0,3.888888888888889,2.6666666666666665,3.875,4.0,-0.7999999999999998,-0.5,-1.6,0.0,-0.666666666666667,-0.14285714285714285
